"Transcript_ID" "Gene_Name" "Description"
"ENST00000261854" "SPPL2A" "protein_coding"
"ENST00000558934" "SPPL2A" "protein_coding"
"ENST00000559293" "SPPL2A" "lncRNA"
"ENST00000558146" "SPPL2A" "retained_intron"
"ENST00000559527" "SPPL2A" "retained_intron"
"ENST00000558414" "SPPL2A" "protein_coding"
"ENST00000560288" "SPPL2A" "retained_intron"
"ENST00000568871" "FAM214A" "retained_intron"
"ENST00000261844" "FAM214A" "protein_coding"
"ENST00000534964" "FAM214A" "nonsense_mediated_decay"
"ENST00000546305" "FAM214A" "protein_coding"
"ENST00000619572" "FAM214A" "protein_coding"
"ENST00000568637" "FAM214A" "protein_coding"
"ENST00000399202" "FAM214A" "protein_coding"
"ENST00000570204" "FAM214A" "nonsense_mediated_decay"
"ENST00000566948" "FAM214A" "retained_intron"
"ENST00000568668" "FAM214A" "retained_intron"
"ENST00000562135" "FAM214A" "protein_coding"
"ENST00000566768" "FAM214A" "protein_coding"
"ENST00000561490" "FAM214A" "protein_coding"
"ENST00000561543" "FAM214A" "protein_coding"
"ENST00000568863" "FAM214A" "protein_coding"
"ENST00000562351" "FAM214A" "protein_coding"
"ENST00000562901" "HACD3" "protein_coding"
"ENST00000261875" "HACD3" "protein_coding"
"ENST00000442729" "HACD3" "protein_coding"
"ENST00000565299" "HACD3" "protein_coding"
"ENST00000568793" "HACD3" "protein_coding"
"ENST00000566239" "HACD3" "retained_intron"
"ENST00000566074" "HACD3" "protein_coding"
"ENST00000566511" "HACD3" "protein_coding"
"ENST00000569894" "HACD3" "protein_coding"
"ENST00000562832" "HACD3" "protein_coding"
"ENST00000624437" "HACD3" "TEC"
"ENST00000561763" "HACD3" "lncRNA"
"ENST00000564440" "PKM" "retained_intron"
"ENST00000335181" "PKM" "protein_coding"
"ENST00000449901" "PKM" "protein_coding"
"ENST00000319622" "PKM" "protein_coding"
"ENST00000389093" "PKM" "protein_coding"
"ENST00000565184" "PKM" "protein_coding"
"ENST00000568883" "PKM" "protein_coding"
"ENST00000565143" "PKM" "retained_intron"
"ENST00000567118" "PKM" "nonsense_mediated_decay"
"ENST00000565154" "PKM" "protein_coding"
"ENST00000568459" "PKM" "protein_coding"
"ENST00000561609" "PKM" "protein_coding"
"ENST00000563986" "PKM" "retained_intron"
"ENST00000569857" "PKM" "nonsense_mediated_decay"
"ENST00000570166" "PKM" "retained_intron"
"ENST00000564993" "PKM" "retained_intron"
"ENST00000563275" "PKM" "retained_intron"
"ENST00000568743" "PKM" "retained_intron"
"ENST00000562784" "PKM" "retained_intron"
"ENST00000564178" "PKM" "protein_coding"
"ENST00000562997" "PKM" "protein_coding"
"ENST00000567087" "PKM" "protein_coding"
"ENST00000564276" "PKM" "retained_intron"
"ENST00000566809" "PKM" "protein_coding"
"ENST00000569050" "PKM" "protein_coding"
"ENST00000560581" "REC114" "protein_coding"
"ENST00000331090" "REC114" "protein_coding"
"ENST00000566132" "FAM219B" "nonsense_mediated_decay"
"ENST00000563671" "FAM219B" "nonsense_mediated_decay"
"ENST00000563119" "FAM219B" "protein_coding"
"ENST00000357635" "FAM219B" "protein_coding"
"ENST00000569524" "FAM219B" "nonsense_mediated_decay"
"ENST00000564723" "FAM219B" "lncRNA"
"ENST00000566894" "FAM219B" "retained_intron"
"ENST00000563069" "FAM219B" "nonsense_mediated_decay"
"ENST00000563413" "FAM219B" "nonsense_mediated_decay"
"ENST00000565772" "FAM219B" "protein_coding"
"ENST00000570143" "FAM219B" "nonsense_mediated_decay"
"ENST00000563877" "FAM219B" "nonsense_mediated_decay"
"ENST00000566194" "FAM219B" "nonsense_mediated_decay"
"ENST00000564857" "FAM219B" "retained_intron"
"ENST00000567388" "FAM219B" "nonsense_mediated_decay"
"ENST00000569761" "FAM219B" "nonsense_mediated_decay"
"ENST00000563706" "FAM219B" "lncRNA"
"ENST00000562698" "FAM219B" "protein_coding"
"ENST00000564019" "FAM219B" "nonsense_mediated_decay"
"ENST00000560783" "LINS1" "nonsense_mediated_decay"
"ENST00000314742" "LINS1" "protein_coding"
"ENST00000559169" "LINS1" "retained_intron"
"ENST00000561233" "LINS1" "lncRNA"
"ENST00000559149" "LINS1" "lncRNA"
"ENST00000561308" "LINS1" "protein_coding"
"ENST00000560133" "LINS1" "protein_coding"
"ENST00000560941" "LINS1" "protein_coding"
"ENST00000559736" "LINS1" "protein_coding"
"ENST00000559577" "LINS1" "protein_coding"
"ENST00000561073" "LINS1" "lncRNA"
"ENST00000560934" "LINS1" "protein_coding"
"ENST00000560272" "LINS1" "protein_coding"
"ENST00000559827" "LINS1" "lncRNA"
"ENST00000614890" "METTL26" "protein_coding"
"ENST00000338401" "METTL26" "protein_coding"
"ENST00000397666" "METTL26" "protein_coding"
"ENST00000301686" "METTL26" "protein_coding"
"ENST00000448973" "METTL26" "retained_intron"
"ENST00000397664" "METTL26" "protein_coding"
"ENST00000568077" "METTL26" "nonsense_mediated_decay"
"ENST00000456420" "METTL26" "nonsense_mediated_decay"
"ENST00000397665" "METTL26" "protein_coding"
"ENST00000564039" "METTL26" "nonsense_mediated_decay"
"ENST00000568773" "METTL26" "protein_coding"
"ENST00000565163" "METTL26" "protein_coding"
"ENST00000568830" "METTL26" "protein_coding"
"ENST00000565799" "METTL26" "retained_intron"
"ENST00000007390" "TSR3" "protein_coding"
"ENST00000566296" "TSR3" "nonsense_mediated_decay"
"ENST00000262306" "ELOB" "protein_coding"
"ENST00000409906" "ELOB" "protein_coding"
"ENST00000409477" "ELOB" "protein_coding"
"ENST00000494946" "ELOB" "protein_coding"
"ENST00000572954" "ELOB" "protein_coding"
"ENST00000572757" "NAA60" "protein_coding"
"ENST00000573593" "NAA60" "protein_coding"
"ENST00000573617" "NAA60" "retained_intron"
"ENST00000570372" "NAA60" "protein_coding"
"ENST00000575936" "NAA60" "lncRNA"
"ENST00000407558" "NAA60" "protein_coding"
"ENST00000424546" "NAA60" "protein_coding"
"ENST00000575733" "NAA60" "protein_coding"
"ENST00000649205" "NAA60" "protein_coding"
"ENST00000574950" "NAA60" "protein_coding"
"ENST00000573580" "NAA60" "protein_coding"
"ENST00000572169" "NAA60" "protein_coding"
"ENST00000573201" "NAA60" "lncRNA"
"ENST00000649360" "NAA60" "protein_coding"
"ENST00000615865" "NAA60" "lncRNA"
"ENST00000575042" "NAA60" "lncRNA"
"ENST00000574256" "NAA60" "retained_intron"
"ENST00000574762" "NAA60" "retained_intron"
"ENST00000574328" "NAA60" "protein_coding"
"ENST00000421765" "NAA60" "protein_coding"
"ENST00000360862" "NAA60" "protein_coding"
"ENST00000577013" "NAA60" "protein_coding"
"ENST00000414063" "NAA60" "protein_coding"
"ENST00000572584" "NAA60" "protein_coding"
"ENST00000571107" "NAA60" "lncRNA"
"ENST00000572739" "NAA60" "nonsense_mediated_decay"
"ENST00000571696" "NAA60" "lncRNA"
"ENST00000576787" "NAA60" "protein_coding"
"ENST00000573345" "NAA60" "nonsense_mediated_decay"
"ENST00000574380" "NAA60" "retained_intron"
"ENST00000570551" "NAA60" "lncRNA"
"ENST00000572942" "NAA60" "protein_coding"
"ENST00000576916" "NAA60" "protein_coding"
"ENST00000575076" "NAA60" "protein_coding"
"ENST00000572131" "NAA60" "protein_coding"
"ENST00000648681" "NAA60" "retained_intron"
"ENST00000570819" "NAA60" "protein_coding"
"ENST00000571798" "NAA60" "retained_intron"
"ENST00000575754" "NAA60" "retained_intron"
"ENST00000576819" "NAA60" "retained_intron"
"ENST00000567695" "CDIP1" "protein_coding"
"ENST00000563332" "CDIP1" "protein_coding"
"ENST00000399599" "CDIP1" "protein_coding"
"ENST00000564828" "CDIP1" "protein_coding"
"ENST00000563507" "CDIP1" "protein_coding"
"ENST00000562334" "CDIP1" "protein_coding"
"ENST00000589159" "CDIP1" "nonsense_mediated_decay"
"ENST00000562579" "CDIP1" "protein_coding"
"ENST00000589890" "CDIP1" "protein_coding"
"ENST00000563186" "CDIP1" "protein_coding"
"ENST00000588381" "CDIP1" "protein_coding"
"ENST00000586728" "CDIP1" "protein_coding"
"ENST00000566234" "CDIP1" "protein_coding"
"ENST00000586768" "CDIP1" "lncRNA"
"ENST00000590891" "UBALD1" "protein_coding"
"ENST00000590965" "UBALD1" "protein_coding"
"ENST00000591401" "UBALD1" "protein_coding"
"ENST00000591897" "UBALD1" "protein_coding"
"ENST00000588691" "UBALD1" "non_stop_decay"
"ENST00000283474" "UBALD1" "protein_coding"
"ENST00000587615" "UBALD1" "protein_coding"
"ENST00000587649" "UBALD1" "protein_coding"
"ENST00000591113" "UBALD1" "protein_coding"
"ENST00000573910" "RMI2" "retained_intron"
"ENST00000649869" "RMI2" "lncRNA"
"ENST00000572173" "RMI2" "protein_coding"
"ENST00000572992" "RMI2" "lncRNA"
"ENST00000576027" "RMI2" "protein_coding"
"ENST00000312499" "RMI2" "protein_coding"
"ENST00000648619" "RMI2" "protein_coding"
"ENST00000540441" "MARF1" "protein_coding"
"ENST00000396368" "MARF1" "protein_coding"
"ENST00000552771" "MARF1" "retained_intron"
"ENST00000548025" "MARF1" "protein_coding"
"ENST00000551742" "MARF1" "protein_coding"
"ENST00000551878" "MARF1" "nonsense_mediated_decay"
"ENST00000552553" "MARF1" "nonsense_mediated_decay"
"ENST00000551579" "MARF1" "retained_intron"
"ENST00000549337" "MARF1" "retained_intron"
"ENST00000547936" "MARF1" "lncRNA"
"ENST00000552535" "MARF1" "retained_intron"
"ENST00000546864" "MARF1" "retained_intron"
"ENST00000551678" "MARF1" "lncRNA"
"ENST00000548216" "MARF1" "retained_intron"
"ENST00000549219" "MARF1" "protein_coding"
"ENST00000255759" "FOPNL" "protein_coding"
"ENST00000573968" "FOPNL" "protein_coding"
"ENST00000573087" "FOPNL" "nonsense_mediated_decay"
"ENST00000573396" "FOPNL" "protein_coding"
"ENST00000575744" "FOPNL" "protein_coding"
"ENST00000572415" "FOPNL" "nonsense_mediated_decay"
"ENST00000575073" "FOPNL" "protein_coding"
"ENST00000573429" "FOPNL" "protein_coding"
"ENST00000575938" "FOPNL" "protein_coding"
"ENST00000396212" "CCP110" "protein_coding"
"ENST00000381396" "CCP110" "protein_coding"
"ENST00000569190" "CCP110" "retained_intron"
"ENST00000565376" "CCP110" "protein_coding"
"ENST00000573412" "CCP110" "lncRNA"
"ENST00000562083" "CCP110" "nonsense_mediated_decay"
"ENST00000396208" "CCP110" "protein_coding"
"ENST00000561888" "CCP110" "protein_coding"
"ENST00000566523" "CCP110" "retained_intron"
"ENST00000562616" "CCP110" "retained_intron"
"ENST00000567451" "CCP110" "retained_intron"
"ENST00000564682" "SGF29" "retained_intron"
"ENST00000569581" "SGF29" "retained_intron"
"ENST00000317058" "SGF29" "protein_coding"
"ENST00000567564" "SGF29" "nonsense_mediated_decay"
"ENST00000567447" "SGF29" "retained_intron"
"ENST00000564023" "SGF29" "protein_coding"
"ENST00000565945" "SGF29" "retained_intron"
"ENST00000320330" "PAGR1" "protein_coding"
"ENST00000652764" "KAT8" "protein_coding"
"ENST00000543774" "KAT8" "protein_coding"
"ENST00000448516" "KAT8" "protein_coding"
"ENST00000219797" "KAT8" "protein_coding"
"ENST00000539683" "KAT8" "retained_intron"
"ENST00000538768" "KAT8" "retained_intron"
"ENST00000537402" "KAT8" "protein_coding"
"ENST00000573144" "KAT8" "retained_intron"
"ENST00000458059" "CNEP1R1" "protein_coding"
"ENST00000427478" "CNEP1R1" "protein_coding"
"ENST00000389134" "CNEP1R1" "nonsense_mediated_decay"
"ENST00000567712" "CNEP1R1" "lncRNA"
"ENST00000568890" "CNEP1R1" "nonsense_mediated_decay"
"ENST00000569647" "CNEP1R1" "lncRNA"
"ENST00000566482" "CNEP1R1" "nonsense_mediated_decay"
"ENST00000562576" "CNEP1R1" "protein_coding"
"ENST00000565457" "CNEP1R1" "nonsense_mediated_decay"
"ENST00000565556" "CNEP1R1" "protein_coding"
"ENST00000566093" "CNEP1R1" "protein_coding"
"ENST00000262498" "CFAP20" "protein_coding"
"ENST00000562622" "CFAP20" "retained_intron"
"ENST00000564150" "CFAP20" "retained_intron"
"ENST00000562443" "CFAP20" "lncRNA"
"ENST00000565880" "CFAP20" "protein_coding"
"ENST00000567092" "CFAP20" "retained_intron"
"ENST00000567660" "CFAP20" "retained_intron"
"ENST00000571081" "DUS2" "protein_coding"
"ENST00000570709" "DUS2" "protein_coding"
"ENST00000575677" "DUS2" "protein_coding"
"ENST00000576994" "DUS2" "protein_coding"
"ENST00000566306" "DUS2" "protein_coding"
"ENST00000358896" "DUS2" "protein_coding"
"ENST00000564975" "DUS2" "retained_intron"
"ENST00000568099" "DUS2" "protein_coding"
"ENST00000567100" "DUS2" "protein_coding"
"ENST00000565263" "DUS2" "protein_coding"
"ENST00000432752" "DUS2" "protein_coding"
"ENST00000569289" "DUS2" "protein_coding"
"ENST00000564781" "DUS2" "protein_coding"
"ENST00000562246" "DUS2" "protein_coding"
"ENST00000561965" "DUS2" "nonsense_mediated_decay"
"ENST00000565980" "DUS2" "retained_intron"
"ENST00000568581" "IST1" "protein_coding"
"ENST00000540296" "IST1" "protein_coding"
"ENST00000544564" "IST1" "protein_coding"
"ENST00000541571" "IST1" "protein_coding"
"ENST00000538104" "IST1" "protein_coding"
"ENST00000535424" "IST1" "protein_coding"
"ENST00000606369" "IST1" "protein_coding"
"ENST00000537613" "IST1" "protein_coding"
"ENST00000424485" "IST1" "protein_coding"
"ENST00000566536" "IST1" "retained_intron"
"ENST00000538565" "IST1" "lncRNA"
"ENST00000378799" "IST1" "protein_coding"
"ENST00000329908" "IST1" "protein_coding"
"ENST00000538850" "IST1" "protein_coding"
"ENST00000541918" "IST1" "protein_coding"
"ENST00000534994" "IST1" "protein_coding"
"ENST00000378798" "IST1" "protein_coding"
"ENST00000539186" "IST1" "protein_coding"
"ENST00000439924" "IST1" "nonsense_mediated_decay"
"ENST00000626438" "IST1" "protein_coding"
"ENST00000545518" "IST1" "retained_intron"
"ENST00000456820" "IST1" "protein_coding"
"ENST00000537571" "IST1" "retained_intron"
"ENST00000545388" "IST1" "retained_intron"
"ENST00000538709" "IST1" "retained_intron"
"ENST00000536027" "IST1" "nonsense_mediated_decay"
"ENST00000541180" "IST1" "retained_intron"
"ENST00000537098" "CMIP" "protein_coding"
"ENST00000539778" "CMIP" "protein_coding"
"ENST00000621537" "CMIP" "protein_coding"
"ENST00000565029" "CMIP" "retained_intron"
"ENST00000566513" "CMIP" "protein_coding"
"ENST00000398040" "CMIP" "protein_coding"
"ENST00000564666" "CMIP" "lncRNA"
"ENST00000566462" "CMIP" "protein_coding"
"ENST00000565680" "CMIP" "retained_intron"
"ENST00000569146" "CMIP" "retained_intron"
"ENST00000623842" "CMIP" "TEC"
"ENST00000561605" "CMIP" "retained_intron"
"ENST00000561976" "VPS9D1" "protein_coding"
"ENST00000389386" "VPS9D1" "protein_coding"
"ENST00000565023" "VPS9D1" "protein_coding"
"ENST00000568691" "VPS9D1" "retained_intron"
"ENST00000565452" "VPS9D1" "lncRNA"
"ENST00000567379" "VPS9D1" "retained_intron"
"ENST00000563798" "VPS9D1" "nonsense_mediated_decay"
"ENST00000435359" "CLUH" "protein_coding"
"ENST00000574426" "CLUH" "protein_coding"
"ENST00000570628" "CLUH" "protein_coding"
"ENST00000651024" "CLUH" "protein_coding"
"ENST00000575014" "CLUH" "protein_coding"
"ENST00000574210" "CLUH" "retained_intron"
"ENST00000572014" "CLUH" "retained_intron"
"ENST00000574166" "CLUH" "retained_intron"
"ENST00000573641" "CLUH" "retained_intron"
"ENST00000575624" "CLUH" "retained_intron"
"ENST00000572129" "CLUH" "protein_coding"
"ENST00000571539" "CLUH" "retained_intron"
"ENST00000576885" "CLUH" "protein_coding"
"ENST00000576309" "CLUH" "protein_coding"
"ENST00000571566" "CLUH" "protein_coding"
"ENST00000389005" "NCBP3" "protein_coding"
"ENST00000572988" "NCBP3" "lncRNA"
"ENST00000574911" "NCBP3" "nonsense_mediated_decay"
"ENST00000575815" "NCBP3" "retained_intron"
"ENST00000576523" "NCBP3" "protein_coding"
"ENST00000574379" "NCBP3" "retained_intron"
"ENST00000577169" "NCBP3" "lncRNA"
"ENST00000614486" "PSMB6" "protein_coding"
"ENST00000575079" "PSMB6" "retained_intron"
"ENST00000270586" "PSMB6" "protein_coding"
"ENST00000571309" "PSMB6" "nonsense_mediated_decay"
"ENST00000575643" "PSMB6" "retained_intron"
"ENST00000573699" "ELP5" "protein_coding"
"ENST00000573513" "ELP5" "protein_coding"
"ENST00000354429" "ELP5" "protein_coding"
"ENST00000574255" "ELP5" "protein_coding"
"ENST00000356683" "ELP5" "protein_coding"
"ENST00000396627" "ELP5" "protein_coding"
"ENST00000570500" "ELP5" "protein_coding"
"ENST00000574993" "ELP5" "protein_coding"
"ENST00000396628" "ELP5" "protein_coding"
"ENST00000573657" "ELP5" "protein_coding"
"ENST00000570322" "ELP5" "protein_coding"
"ENST00000576496" "ELP5" "protein_coding"
"ENST00000574841" "ELP5" "protein_coding"
"ENST00000571146" "ELP5" "nonsense_mediated_decay"
"ENST00000572104" "ELP5" "protein_coding"
"ENST00000302422" "TMEM256" "protein_coding"
"ENST00000575427" "TMEM256" "retained_intron"
"ENST00000576017" "TMEM256" "protein_coding"
"ENST00000575071" "NAA38" "protein_coding"
"ENST00000333775" "NAA38" "protein_coding"
"ENST00000575771" "NAA38" "protein_coding"
"ENST00000575208" "NAA38" "protein_coding"
"ENST00000576861" "NAA38" "protein_coding"
"ENST00000576384" "NAA38" "protein_coding"
"ENST00000570555" "NAA38" "lncRNA"
"ENST00000379103" "LYRM9" "protein_coding"
"ENST00000460380" "LYRM9" "protein_coding"
"ENST00000508862" "LYRM9" "protein_coding"
"ENST00000379102" "LYRM9" "protein_coding"
"ENST00000503642" "LYRM9" "protein_coding"
"ENST00000508816" "LYRM9" "protein_coding"
"ENST00000582343" "LYRM9" "retained_intron"
"ENST00000347486" "SUPT6H" "protein_coding"
"ENST00000314616" "SUPT6H" "protein_coding"
"ENST00000577713" "SUPT6H" "protein_coding"
"ENST00000584312" "SUPT6H" "nonsense_mediated_decay"
"ENST00000584285" "SUPT6H" "retained_intron"
"ENST00000577939" "SUPT6H" "retained_intron"
"ENST00000581908" "SUPT6H" "retained_intron"
"ENST00000585230" "SUPT6H" "retained_intron"
"ENST00000583972" "SUPT6H" "retained_intron"
"ENST00000580471" "SUPT6H" "retained_intron"
"ENST00000581510" "SUPT6H" "retained_intron"
"ENST00000583340" "SUPT6H" "retained_intron"
"ENST00000341217" "FAM222B" "protein_coding"
"ENST00000581407" "FAM222B" "protein_coding"
"ENST00000582266" "FAM222B" "protein_coding"
"ENST00000452648" "FAM222B" "protein_coding"
"ENST00000583307" "FAM222B" "protein_coding"
"ENST00000582059" "FAM222B" "protein_coding"
"ENST00000583953" "FAM222B" "protein_coding"
"ENST00000577376" "FAM222B" "protein_coding"
"ENST00000577682" "FAM222B" "protein_coding"
"ENST00000581229" "FAM222B" "protein_coding"
"ENST00000577513" "FAM222B" "protein_coding"
"ENST00000583522" "FAM222B" "protein_coding"
"ENST00000581381" "FAM222B" "protein_coding"
"ENST00000584059" "FAM222B" "protein_coding"
"ENST00000579381" "FAM222B" "nonsense_mediated_decay"
"ENST00000650711" "SLC6A4" "protein_coding"
"ENST00000401766" "SLC6A4" "protein_coding"
"ENST00000261707" "SLC6A4" "protein_coding"
"ENST00000579221" "SLC6A4" "nonsense_mediated_decay"
"ENST00000578609" "SLC6A4" "retained_intron"
"ENST00000394821" "SLC6A4" "protein_coding"
"ENST00000378634" "COPRS" "protein_coding"
"ENST00000302362" "COPRS" "protein_coding"
"ENST00000496655" "COPRS" "nonsense_mediated_decay"
"ENST00000579984" "COPRS" "nonsense_mediated_decay"
"ENST00000579741" "COPRS" "protein_coding"
"ENST00000345365" "RAD51D" "protein_coding"
"ENST00000394589" "RAD51D" "protein_coding"
"ENST00000588372" "RAD51D" "nonsense_mediated_decay"
"ENST00000588594" "RAD51D" "nonsense_mediated_decay"
"ENST00000335858" "RAD51D" "protein_coding"
"ENST00000586044" "RAD51D" "nonsense_mediated_decay"
"ENST00000587977" "RAD51D" "nonsense_mediated_decay"
"ENST00000590016" "RAD51D" "protein_coding"
"ENST00000586210" "RAD51D" "nonsense_mediated_decay"
"ENST00000460118" "RAD51D" "protein_coding"
"ENST00000587405" "RAD51D" "protein_coding"
"ENST00000592577" "RAD51D" "protein_coding"
"ENST00000590631" "RAD51D" "protein_coding"
"ENST00000415064" "RAD51D" "lncRNA"
"ENST00000587982" "RAD51D" "lncRNA"
"ENST00000592430" "RAD51D" "lncRNA"
"ENST00000585947" "RAD51D" "retained_intron"
"ENST00000585982" "RAD51D" "lncRNA"
"ENST00000585343" "RAD51D" "nonsense_mediated_decay"
"ENST00000592850" "RAD51D" "nonsense_mediated_decay"
"ENST00000586186" "RAD51D" "protein_coding"
"ENST00000592928" "RAD51D" "lncRNA"
"ENST00000589506" "RAD51D" "retained_intron"
"ENST00000582963" "MIEN1" "retained_intron"
"ENST00000394231" "MIEN1" "protein_coding"
"ENST00000469568" "MIEN1" "retained_intron"
"ENST00000474210" "MIEN1" "lncRNA"
"ENST00000577810" "MIEN1" "protein_coding"
"ENST00000498164" "MIEN1" "retained_intron"
"ENST00000435506" "NT5C3B" "protein_coding"
"ENST00000517701" "NT5C3B" "retained_intron"
"ENST00000469698" "NT5C3B" "retained_intron"
"ENST00000523903" "NT5C3B" "retained_intron"
"ENST00000521789" "NT5C3B" "protein_coding"
"ENST00000470690" "NT5C3B" "retained_intron"
"ENST00000393910" "NT5C3B" "retained_intron"
"ENST00000415460" "NT5C3B" "protein_coding"
"ENST00000476921" "NT5C3B" "retained_intron"
"ENST00000445655" "NT5C3B" "nonsense_mediated_decay"
"ENST00000486304" "NT5C3B" "protein_coding"
"ENST00000460893" "NT5C3B" "retained_intron"
"ENST00000481693" "NT5C3B" "retained_intron"
"ENST00000475053" "NT5C3B" "nonsense_mediated_decay"
"ENST00000495317" "NT5C3B" "retained_intron"
"ENST00000520442" "NT5C3B" "retained_intron"
"ENST00000586680" "COA3" "nonsense_mediated_decay"
"ENST00000328434" "COA3" "protein_coding"
"ENST00000572218" "KANSL1" "retained_intron"
"ENST00000432791" "KANSL1" "protein_coding"
"ENST00000572904" "KANSL1" "protein_coding"
"ENST00000574590" "KANSL1" "protein_coding"
"ENST00000638275" "KANSL1" "protein_coding"
"ENST00000575318" "KANSL1" "protein_coding"
"ENST00000576870" "KANSL1" "retained_intron"
"ENST00000262419" "KANSL1" "protein_coding"
"ENST00000648792" "KANSL1" "protein_coding"
"ENST00000574963" "KANSL1" "retained_intron"
"ENST00000639805" "KANSL1" "lncRNA"
"ENST00000639467" "KANSL1" "protein_coding"
"ENST00000573682" "KANSL1" "retained_intron"
"ENST00000638551" "KANSL1" "lncRNA"
"ENST00000638291" "KANSL1" "lncRNA"
"ENST00000639531" "KANSL1" "protein_coding"
"ENST00000640751" "KANSL1" "lncRNA"
"ENST00000640092" "KANSL1" "lncRNA"
"ENST00000640519" "KANSL1" "retained_intron"
"ENST00000639150" "KANSL1" "protein_coding"
"ENST00000576137" "KANSL1" "retained_intron"
"ENST00000640636" "KANSL1" "protein_coding"
"ENST00000573286" "KANSL1" "retained_intron"
"ENST00000639853" "KANSL1" "protein_coding"
"ENST00000571698" "KANSL1" "protein_coding"
"ENST00000639375" "KANSL1" "retained_intron"
"ENST00000577114" "KANSL1" "lncRNA"
"ENST00000639279" "KANSL1" "lncRNA"
"ENST00000638269" "KANSL1" "retained_intron"
"ENST00000576248" "KANSL1" "lncRNA"
"ENST00000639356" "KANSL1" "lncRNA"
"ENST00000639099" "KANSL1" "lncRNA"
"ENST00000574655" "KANSL1" "lncRNA"
"ENST00000638902" "KANSL1" "retained_intron"
"ENST00000576739" "KANSL1" "protein_coding"
"ENST00000639520" "KANSL1" "lncRNA"
"ENST00000581692" "TSPOAP1" "retained_intron"
"ENST00000581675" "TSPOAP1" "protein_coding"
"ENST00000268893" "TSPOAP1" "protein_coding"
"ENST00000343736" "TSPOAP1" "protein_coding"
"ENST00000580669" "TSPOAP1" "protein_coding"
"ENST00000578511" "TSPOAP1" "retained_intron"
"ENST00000577871" "TSPOAP1" "retained_intron"
"ENST00000582679" "TSPOAP1" "protein_coding"
"ENST00000578486" "TSPOAP1" "retained_intron"
"ENST00000585149" "TSPOAP1" "retained_intron"
"ENST00000583624" "TSPOAP1" "retained_intron"
"ENST00000581166" "SUPT4H1" "lncRNA"
"ENST00000225504" "SUPT4H1" "protein_coding"
"ENST00000577396" "SUPT4H1" "protein_coding"
"ENST00000581204" "SUPT4H1" "retained_intron"
"ENST00000581540" "SUPT4H1" "protein_coding"
"ENST00000580947" "SUPT4H1" "protein_coding"
"ENST00000579289" "SUPT4H1" "nonsense_mediated_decay"
"ENST00000615220" "MILR1" "protein_coding"
"ENST00000619286" "MILR1" "protein_coding"
"ENST00000617071" "MILR1" "non_stop_decay"
"ENST00000612535" "MILR1" "protein_coding"
"ENST00000616498" "MILR1" "protein_coding"
"ENST00000620304" "MILR1" "protein_coding"
"ENST00000605096" "MILR1" "protein_coding"
"ENST00000403627" "FAM104A" "protein_coding"
"ENST00000405159" "FAM104A" "protein_coding"
"ENST00000583178" "FAM104A" "lncRNA"
"ENST00000580032" "FAM104A" "protein_coding"
"ENST00000581110" "FAM104A" "protein_coding"
"ENST00000579872" "FAM104A" "protein_coding"
"ENST00000583024" "FAM104A" "protein_coding"
"ENST00000425042" "HID1" "protein_coding"
"ENST00000532395" "HID1" "retained_intron"
"ENST00000534480" "HID1" "nonsense_mediated_decay"
"ENST00000578002" "HID1" "lncRNA"
"ENST00000532894" "HID1" "retained_intron"
"ENST00000318565" "HID1" "protein_coding"
"ENST00000583244" "HID1" "retained_intron"
"ENST00000530857" "HID1" "protein_coding"
"ENST00000528902" "HID1" "retained_intron"
"ENST00000532900" "HID1" "lncRNA"
"ENST00000581676" "HID1" "protein_coding"
"ENST00000530904" "HID1" "lncRNA"
"ENST00000525128" "HID1" "retained_intron"
"ENST00000579818" "HID1" "lncRNA"
"ENST00000584208" "MRPL58" "protein_coding"
"ENST00000301585" "MRPL58" "protein_coding"
"ENST00000580800" "MRPL58" "nonsense_mediated_decay"
"ENST00000583772" "MRPL58" "retained_intron"
"ENST00000577158" "NDUFAF8" "lncRNA"
"ENST00000573090" "NDUFAF8" "retained_intron"
"ENST00000431388" "NDUFAF8" "protein_coding"
"ENST00000576002" "NDUFAF8" "protein_coding"
"ENST00000575067" "NDUFAF8" "lncRNA"
"ENST00000573173" "NDUFAF8" "lncRNA"
"ENST00000544123" "EPB41L3" "protein_coding"
"ENST00000342933" "EPB41L3" "protein_coding"
"ENST00000341928" "EPB41L3" "protein_coding"
"ENST00000578618" "EPB41L3" "retained_intron"
"ENST00000542652" "EPB41L3" "lncRNA"
"ENST00000400111" "EPB41L3" "protein_coding"
"ENST00000637651" "EPB41L3" "nonsense_mediated_decay"
"ENST00000540638" "EPB41L3" "protein_coding"
"ENST00000545076" "EPB41L3" "protein_coding"
"ENST00000579951" "EPB41L3" "protein_coding"
"ENST00000578524" "EPB41L3" "protein_coding"
"ENST00000581292" "EPB41L3" "protein_coding"
"ENST00000584055" "EPB41L3" "retained_intron"
"ENST00000581387" "EPB41L3" "protein_coding"
"ENST00000579271" "EPB41L3" "protein_coding"
"ENST00000580647" "EPB41L3" "protein_coding"
"ENST00000580316" "EPB41L3" "protein_coding"
"ENST00000578196" "EPB41L3" "retained_intron"
"ENST00000582729" "EPB41L3" "lncRNA"
"ENST00000578395" "EPB41L3" "lncRNA"
"ENST00000584670" "EPB41L3" "protein_coding"
"ENST00000578432" "EPB41L3" "lncRNA"
"ENST00000581757" "EPB41L3" "lncRNA"
